HCHO_count,HCHO_mean,HCHO_median,HCHO_stdDev,month,year,zone,date,season
1293,178.47186013349832,178.1068785224832,39.02308430620272,1.0,2025.0,Terai,2025-01-01,Winter
1293,202.85563780319455,204.9987850151629,37.96599977974194,2.0,2025.0,Terai,2025-02-01,Winter
1293,229.67893783267527,230.3718690124992,33.79085807072304,3.0,2025.0,Terai,2025-03-01,Pre-monsoon
1293,246.21903302616545,244.66509051270148,29.70950381116796,4.0,2025.0,Terai,2025-04-01,Pre-monsoon
1293,234.7822409430832,237.38391519977444,36.07494596609669,5.0,2025.0,Terai,2025-05-01,Pre-monsoon
1293,221.1969698179012,222.0605873346886,37.22313945774321,6.0,2025.0,Terai,2025-06-01,Monsoon
1293,165.2651498828449,166.4446295738404,28.757866090107164,7.0,2025.0,Terai,2025-07-01,Monsoon
1293,135.94763950697447,138.1884897103278,32.60795070674417,8.0,2025.0,Terai,2025-08-01,Monsoon
1293,167.51599587962116,167.28665670524623,30.500411745814265,9.0,2025.0,Terai,2025-09-01,Monsoon
1293,166.43078433791092,167.28490861066075,29.19021027395956,10.0,2025.0,Terai,2025-10-01,Post-monsoon
1293,214.2267262995433,212.56394509491204,43.20478140607532,11.0,2025.0,Terai,2025-11-01,Post-monsoon
1293,190.0750142714233,190.38001953520504,35.576783359917826,12.0,2025.0,Terai,2025-12-01,Winter
1293,154.86464917019603,155.01675568553503,31.663693213567534,1.0,2026.0,Terai,2026-01-01,Winter
1293,177.3487915653259,177.79421296126918,26.740944074405775,2.0,2026.0,Terai,2026-02-01,Winter
1293,182.02376472561792,182.6922544420836,28.6247914875863,3.0,2026.0,Terai,2026-03-01,Pre-monsoon
1293,253.56153606666953,253.13176924512564,37.53906077299707,4.0,2026.0,Terai,2026-04-01,Pre-monsoon
1293,213.42706265815875,208.8135172574589,40.723136776274,5.0,2026.0,Terai,2026-05-01,Pre-monsoon
1293,264.523076894562,267.48038051469,39.106536836331564,6.0,2026.0,Terai,2026-06-01,Monsoon
1293,158.48558879332487,158.6570307985633,30.35016732456876,7.0,2026.0,Terai,2026-07-01,Monsoon
1178,145.41576828489434,143.2312815799077,77.74073107372459,8.0,2026.0,Terai,2026-08-01,Monsoon
